0.01	0.226
0.09	0.526
0.1	0.526
0.11	0.526
0.12	0.526
0.13	0.526
0.14	0.526
0.15	0.526
0.16	0.526
0.17	0.526
0.18	0.526
0.19	0.526
0.2	0.526
0.21	0.526
0.22	0.526
0.23	0.526
0.24	0.526
0.25	0.526
0.26	0.526
0.27	0.526
0.28	0.526
0.29	0.526
0.3	0.526
0.31	0.526
0.32	0.526
0.33	0.526
0.34	0.526
0.35	0.526
0.36	0.526
0.37	0.526
0.38	0.526
0.39	0.526
0.4	0.526
0.41	0.526
0.42	0.526
0.43	0.526
0.44	0.526
0.45	0.526
0.46	0.526
0.47	0.526
0.48	0.512
0.49	0.502
0.5	0.492
0.51	0.482
0.52	0.473
0.53	0.464
0.54	0.456
0.55	0.447
0.56	0.439
0.57	0.432
0.58	0.424
0.59	0.417
0.6	0.41
0.61	0.403
0.62	0.397
0.63	0.39
0.64	0.384
0.65	0.378
0.66	0.373
0.67	0.367
0.68	0.362
0.69	0.357
0.7	0.351
0.71	0.346
0.72	0.342
0.73	0.337
0.74	0.332
0.75	0.328
0.76	0.324
0.77	0.319
0.78	0.315
0.79	0.311
0.8	0.307
0.81	0.304
0.82	0.3
0.83	0.296
0.84	0.293
0.85	0.289
0.86	0.286
0.87	0.283
0.88	0.28
0.89	0.276
0.9	0.273
0.91	0.27
0.92	0.267
0.93	0.265
0.94	0.262
0.95	0.259
0.96	0.256
0.97	0.254
0.98	0.251
0.99	0.248
1	0.246
1.01	0.244
1.02	0.241
1.03	0.239
1.04	0.237
1.05	0.234
1.06	0.232
1.07	0.23
1.08	0.228
1.09	0.226
1.1	0.224
1.11	0.222
1.12	0.22
1.13	0.218
1.14	0.216
1.15	0.214
1.16	0.212
1.17	0.21
1.18	0.208
1.19	0.207
1.2	0.205
1.21	0.203
1.22	0.202
1.23	0.2
1.24	0.198
1.25	0.197
1.26	0.195
1.27	0.194
1.28	0.192
1.29	0.191
1.3	0.189
1.31	0.188
1.32	0.186
1.33	0.185
1.34	0.184
1.35	0.182
1.36	0.181
1.37	0.18
1.38	0.178
1.39	0.177
1.4	0.176
1.41	0.174
1.42	0.173
1.43	0.172
1.44	0.171
1.45	0.17
1.46	0.168
1.47	0.167
1.48	0.166
1.49	0.165
1.5	0.164
1.51	0.163
1.52	0.162
1.53	0.161
1.54	0.16
1.55	0.159
1.56	0.158
1.57	0.157
1.58	0.156
1.59	0.155
1.6	0.154
1.61	0.153
1.62	0.152
1.63	0.151
1.64	0.15
1.65	0.149
1.66	0.148
1.67	0.147
1.68	0.146
1.69	0.146
1.7	0.145
1.71	0.144
1.72	0.143
1.73	0.142
1.74	0.141
1.75	0.141
1.76	0.14
1.77	0.139
1.78	0.138
1.79	0.137
1.8	0.137
1.81	0.136
1.82	0.135
1.83	0.134
1.84	0.134
1.85	0.133
1.86	0.132
1.87	0.132
1.88	0.131
1.89	0.13
1.9	0.129
1.91	0.129
1.92	0.128
1.93	0.127
1.94	0.127
1.95	0.126
1.96	0.126
1.97	0.125
1.98	0.124
1.99	0.124
2	0.123
2.01	0.122
2.02	0.122
2.03	0.121
2.04	0.121
2.05	0.12
2.06	0.119
2.07	0.119
2.08	0.118
2.09	0.118
2.1	0.117
2.11	0.117
2.12	0.116
2.13	0.115
2.14	0.115
2.15	0.114
2.16	0.114
2.17	0.113
2.18	0.113
2.19	0.112
2.2	0.112
2.21	0.111
2.22	0.111
2.23	0.11
2.24	0.11
2.25	0.109
2.26	0.109
2.27	0.108
2.28	0.108
2.29	0.107
2.3	0.107
2.31	0.106
2.32	0.106
2.33	0.106
2.34	0.105
2.35	0.105
2.36	0.104
2.37	0.104
2.38	0.103
2.39	0.103
2.4	0.102
2.41	0.102
2.42	0.102
2.43	0.101
2.44	0.101
2.45	0.1
2.46	0.1
2.47	0.1
2.48	0.099
2.49	0.099
2.5	0.098
2.51	0.098
2.52	0.098
2.53	0.097
2.54	0.097
2.55	0.096
2.56	0.096
2.57	0.096
2.58	0.095
2.59	0.095
2.6	0.095
2.61	0.094
2.62	0.094
2.63	0.094
2.64	0.093
2.65	0.093
2.66	0.092
2.67	0.092
2.68	0.092
2.69	0.091
2.7	0.091
2.71	0.091
2.72	0.09
2.73	0.09
2.74	0.09
2.75	0.089
2.76	0.089
2.77	0.089
2.78	0.088
2.79	0.088
2.8	0.088
2.81	0.088
2.82	0.087
2.83	0.087
2.84	0.087
2.85	0.086
2.86	0.086
2.87	0.086
2.88	0.085
2.89	0.085
2.9	0.085
2.91	0.085
2.92	0.084
2.93	0.084
2.94	0.084
2.95	0.083
2.96	0.083
2.97	0.083
2.98	0.083
2.99	0.082
3	0.082
3.01	0.082
3.02	0.081
3.03	0.081
3.04	0.081
3.05	0.081
3.06	0.08
3.07	0.08
3.08	0.08
3.09	0.08
3.1	0.079
3.11	0.079
3.12	0.079
3.13	0.079
3.14	0.078
3.15	0.078
3.16	0.078
3.17	0.078
3.18	0.077
3.19	0.077
3.2	0.077
3.21	0.077
3.22	0.076
3.23	0.076
3.24	0.076
3.25	0.076
3.26	0.075
3.27	0.075
3.28	0.075
3.29	0.075
3.3	0.075
3.31	0.074
3.32	0.074
3.33	0.074
3.34	0.074
3.35	0.073
3.36	0.073
3.37	0.073
3.38	0.073
3.39	0.073
3.4	0.072
3.41	0.072
3.42	0.072
3.43	0.072
3.44	0.072
3.45	0.071
3.46	0.071
3.47	0.071
3.48	0.071
3.49	0.07
3.5	0.07
3.51	0.07
3.52	0.07
3.53	0.07
3.54	0.069
3.55	0.069
3.56	0.069
3.57	0.069
3.58	0.069
3.59	0.069
3.6	0.068
3.61	0.068
3.62	0.068
3.63	0.068
3.64	0.068
3.65	0.067
3.66	0.067
3.67	0.067
3.68	0.067
3.69	0.067
3.7	0.066
3.71	0.066
3.72	0.066
3.73	0.066
3.74	0.066
3.75	0.066
3.76	0.065
3.77	0.065
3.78	0.065
3.79	0.065
3.8	0.065
3.81	0.065
3.82	0.064
3.83	0.064
3.84	0.064
3.85	0.064
3.86	0.064
3.87	0.064
3.88	0.063
3.89	0.063
3.9	0.063
3.91	0.063
3.92	0.063
3.93	0.063
3.94	0.062
3.95	0.062
3.96	0.062
3.97	0.062
3.98	0.062
3.99	0.062
4	0.061
4.01	0.061
4.02	0.061
4.03	0.061
4.04	0.061
4.05	0.061
4.06	0.061
4.07	0.06
4.08	0.06
4.09	0.06
4.1	0.06
4.11	0.06
4.12	0.06
4.13	0.06
4.14	0.059
4.15	0.059
4.16	0.059
4.17	0.059
4.18	0.059
4.19	0.059
4.2	0.059
4.21	0.058
4.22	0.058
4.23	0.058
4.24	0.058
4.25	0.058
4.26	0.058
4.27	0.058
4.28	0.057
4.29	0.057
4.3	0.057
4.31	0.057
4.32	0.057
4.33	0.057
