0.00001	0.948677353
0.01001	0.948677353
0.02001	0.948677353
0.03001	0.948677353
0.04001	0.948677353
0.05001	0.948677353
0.06001	0.948677353
0.07001	0.948677353
0.08001	0.948677353
0.09001	0.948677353
0.10001	0.948677353
0.11001	0.948677353
0.12001	0.948677353
0.13001	0.948677353
0.14001	0.948677353
0.15001	0.948677353
0.16001	0.948677353
0.17001	0.948677353
0.18001	0.948677353
0.19001	0.948677353
0.20001	0.948677353
0.21001	0.948677353
0.22001	0.948677353
0.23001	0.948677353
0.24001	0.948677353
0.25001	0.948677353
0.26001	0.948677353
0.27001	0.948677353
0.28001	0.948677353
0.29001	0.948677353
0.30001	0.948677353
0.31001	0.948677353
0.32001	0.948677353
0.33001	0.948677353
0.34001	0.948677353
0.35001	0.948677353
0.36001	0.948677353
0.37001	0.948677353
0.38001	0.948677353
0.39001	0.948677353
0.40001	0.948677353
0.41001	0.948677353
0.42001	0.948677353
0.43001	0.948677353
0.44001	0.948677353
0.45001	0.948677353
0.46001	0.948677353
0.47001	0.948677353
0.48001	0.948677353
0.49001	0.948677353
0.50001	0.948677353
0.51001	0.948677353
0.52001	0.948677353
0.53001	0.948677353
0.54001	0.948677353
0.55001	0.948594075
0.56001	0.948027009
0.57001	0.947034605
0.58001	0.946015579
0.59001	0.945031095
0.60001	0.944079427
0.61001	0.941662687
0.62001	0.937926325
0.63001	0.93275186
0.64001	0.927737941
0.65001	0.921744198
0.66001	0.915326628
0.67001	0.909002032
0.68001	0.902863451
0.69001	0.895028535
0.70001	0.884964188
0.71001	0.874624192
0.72001	0.864470504
0.73001	0.853188448
0.74001	0.842211309
0.75001	0.831526889
0.76001	0.821123097
0.77001	0.810459299
0.78001	0.800068928
0.79001	0.789941602
0.80001	0.780067455
0.81001	0.770437112
0.82001	0.761041652
0.83001	0.751872586
0.84001	0.742921828
0.85001	0.734181674
0.86001	0.725644777
0.87001	0.717304128
0.88001	0.709153038
0.89001	0.701185116
0.90001	0.693394256
0.91001	0.685774623
0.92001	0.678320632
0.93001	0.67102694
0.94001	0.663888432
0.95001	0.656900206
0.96001	0.650057567
0.97001	0.643356011
0.98001	0.636791221
0.99001	0.630359052
1.00001	0.624055524
1.01001	0.617876818
1.02001	0.611819261
1.03001	0.605879326
1.04001	0.600053619
1.05001	0.594338877
1.06001	0.58873196
1.07001	0.583229843
