0.01	0.244
0.02	0.262
0.03	0.281
0.04	0.3
0.05	0.319
0.06	0.337
0.07	0.356
0.08	0.375
0.09	0.394
0.1	0.413
0.11	0.431
0.12	0.45
0.13	0.469
0.14	0.488
0.15	0.506
0.16	0.525
0.17	0.544
0.18	0.562
0.19	0.562
0.2	0.562
0.21	0.562
0.22	0.562
0.23	0.562
0.24	0.562
0.25	0.562
0.26	0.562
0.27	0.562
0.28	0.562
0.29	0.562
0.3	0.562
0.31	0.562
0.32	0.562
0.33	0.562
0.34	0.562
0.35	0.562
0.36	0.562
0.37	0.562
0.38	0.562
0.39	0.562
0.4	0.562
0.41	0.562
0.42	0.562
0.43	0.562
0.44	0.562
0.45	0.562
0.46	0.562
0.47	0.562
0.48	0.562
0.49	0.562
0.5	0.562
0.51	0.562
0.52	0.562
0.53	0.562
0.54	0.562
0.55	0.562
0.56	0.562
0.57	0.562
0.58	0.562
0.59	0.562
0.6	0.562
0.61	0.562
0.62	0.562
0.63	0.562
0.64	0.562
0.65	0.562
0.66	0.562
0.67	0.562
0.68	0.562
0.69	0.562
0.7	0.562
0.71	0.562
0.72	0.562
0.73	0.562
0.74	0.562
0.75	0.562
0.76	0.562
0.77	0.562
0.78	0.562
0.79	0.562
0.8	0.562
0.81	0.562
0.82	0.562
0.83	0.562
0.84	0.562
0.85	0.562
0.86	0.558
0.87	0.552
0.88	0.545
0.89	0.539
0.9	0.533
0.91	0.527
0.92	0.522
0.93	0.516
0.94	0.511
0.95	0.505
0.96	0.5
0.97	0.495
0.98	0.49
0.99	0.485
1	0.48
1.01	0.475
1.02	0.471
1.03	0.466
1.04	0.462
1.05	0.457
1.06	0.453
1.07	0.449
1.08	0.444
1.09	0.44
1.1	0.436
1.11	0.432
1.12	0.429
1.13	0.425
1.14	0.421
1.15	0.417
1.16	0.414
1.17	0.41
1.18	0.407
1.19	0.403
1.2	0.4
1.21	0.397
1.22	0.393
1.23	0.39
1.24	0.387
1.25	0.384
1.26	0.381
1.27	0.378
1.28	0.375
1.29	0.372
1.3	0.369
1.31	0.366
1.32	0.364
1.33	0.361
1.34	0.358
1.35	0.356
1.36	0.353
1.37	0.35
1.38	0.348
1.39	0.345
1.4	0.343
1.41	0.34
1.42	0.338
1.43	0.336
1.44	0.333
1.45	0.331
1.46	0.329
1.47	0.327
1.48	0.324
1.49	0.322
1.5	0.32
1.51	0.318
1.52	0.316
1.53	0.314
1.54	0.312
1.55	0.31
1.56	0.308
1.57	0.306
1.58	0.304
1.59	0.302
1.6	0.3
1.61	0.298
1.62	0.296
1.63	0.294
1.64	0.293
1.65	0.291
1.66	0.289
1.67	0.287
1.68	0.286
1.69	0.284
1.7	0.282
1.71	0.281
1.72	0.279
1.73	0.277
1.74	0.276
1.75	0.274
1.76	0.273
1.77	0.271
1.78	0.27
1.79	0.268
1.8	0.267
1.81	0.265
1.82	0.264
1.83	0.262
1.84	0.261
1.85	0.259
1.86	0.258
1.87	0.257
1.88	0.255
1.89	0.254
1.9	0.253
1.91	0.251
1.92	0.25
1.93	0.249
1.94	0.247
1.95	0.246
1.96	0.245
1.97	0.244
1.98	0.242
1.99	0.241
2	0.24
2.01	0.239
2.02	0.238
2.03	0.236
2.04	0.235
2.05	0.234
2.06	0.233
2.07	0.232
2.08	0.231
2.09	0.23
2.1	0.229
2.11	0.227
2.12	0.226
2.13	0.225
2.14	0.224
2.15	0.223
2.16	0.222
2.17	0.221
2.18	0.22
2.19	0.219
2.2	0.218
2.21	0.217
2.22	0.216
2.23	0.215
2.24	0.214
2.25	0.213
